interface,workload,cache_state,file_size_bytes,block_size_bytes,threads,qd,seed,repetition,wall_seconds,total_bytes,throughput_MBps,latency_us_per_op,cpu_user_seconds,cpu_sys_seconds,Minor_faults,major_faults,voluntary_ctx,involuntary_ctx
mmap,rand_read,warm,2147483648,16384,8,0,42,2,0.0878309,2147483648,23317.5,0.670097,0.444167,0.146647,32214,0,42,1
mmap,rand_read,cold,2147483648,16384,8,0,42,3,19.7749,2147483648,103.565,150.871,0.429501,2.15366,13999,28201,5877,69
mmap,rand_read,warm,2147483648,16384,8,0,42,3,0.0862502,2147483648,23744.9,0.658037,0.397045,0.181982,32581,0,54,2
mmap,rand_read,cold,2147483648,16384,8,0,42,4,19.53,2147483648,104.864,149.002,0.524689,2.16886,18126,28247,5874,81
mmap,rand_read,warm,2147483648,16384,8,0,42,4,0.0870025,2147483648,23539.5,0.663777,0.478132,0.104058,32581,1,62,8
mmap,rand_read,cold,2147483648,16384,8,0,42,5,19.632,2147483648,104.32,149.78,0.435435,2.19082,18169,28176,5884,86
mmap,rand_read,warm,2147483648,16384,8,0,42,5,0.0891627,2147483648,22969.2,0.680258,0.415261,0.166841,32202,0,52,2
mmap,rand_read,cold,2147483648,65536,1,0,42,1,21.2565,2147483648,96.3471,648.696,0.406127,1.95538,20300,22052,2903,17
mmap,rand_read,warm,2147483648,65536,1,0,42,1,0.434576,2147483648,4712.64,13.2622,0.320528,0.114052,28384,0,1,1
mmap,rand_read,cold,2147483648,65536,1,0,42,2,21.3077,2147483648,96.1156,650.259,0.418117,1.93563,20299,22052,2905,14
mmap,rand_read,warm,2147483648,65536,1,0,42,2,0.435367,2147483648,4704.08,13.2863,0.29084,0.144541,28385,0,1,1
mmap,rand_read,cold,2147483648,65536,1,0,42,3,21.1656,2147483648,96.7606,645.924,0.410191,1.94682,20301,22052,2904,16
mmap,rand_read,warm,2147483648,65536,1,0,42,3,0.434954,2147483648,4708.54,13.2737,0.335599,0.099359,28384,0,1,2
mmap,rand_read,cold,2147483648,65536,1,0,42,4,21.1664,2147483648,96.7569,645.949,0.383228,1.9784,20299,22052,2904,11
mmap,rand_read,warm,2147483648,65536,1,0,42,4,0.438274,2147483648,4672.88,13.375,0.318219,0.120061,28384,0,1,1
mmap,rand_read,cold,2147483648,65536,1,0,42,5,21.0751,2147483648,97.1763,643.161,0.319714,1.85183,20300,22052,2904,8
mmap,rand_read,warm,2147483648,65536,1,0,42,5,0.429274,2147483648,4770.85,13.1004,0.316472,0.112828,28385,0,1,0
mmap,rand_read,cold,2147483648,65536,4,0,42,1,15.6795,2147483648,130.617,478.5,0.414344,1.96863,20181,22095,2911,36
mmap,rand_read,warm,2147483648,65536,4,0,42,1,0.115285,2147483648,17764.6,3.51823,0.318674,0.13639,28391,0,11,5
mmap,rand_read,cold,2147483648,65536,4,0,42,2,15.4438,2147483648,132.61,471.307,0.365058,2.01805,20147,22117,2875,27
mmap,rand_read,warm,2147483648,65536,4,0,42,2,0.115069,2147483648,17798,3.51163,0.344236,0.111158,28393,0,12,1
mmap,rand_read,cold,2147483648,65536,4,0,42,3,15.4994,2147483648,132.134,473.004,0.436615,1.89257,20191,22078,2925,26
mmap,rand_read,warm,2147483648,65536,4,0,42,3,0.113582,2147483648,18031,3.46625,0.291199,0.161883,28392,0,7,0
mmap,rand_read,cold,2147483648,65536,4,0,42,4,15.3429,2147483648,133.482,468.227,0.365972,2.00879,20187,22079,2873,30
mmap,rand_read,warm,2147483648,65536,4,0,42,4,0.104108,2147483648,19671.9,3.17712,0.323779,0.091724,20641,0,15,2
mmap,rand_read,cold,2147483648,65536,4,0,42,5,15.4061,2147483648,132.934,470.158,0.384267,1.97783,20184,22071,2901,50
mmap,rand_read,warm,2147483648,65536,4,0,42,5,0.113324,2147483648,18072.1,3.45837,0.339469,0.112554,28390,0,10,1
mmap,rand_read,cold,2147483648,65536,8,0,42,1,14.2436,2147483648,143.783,434.682,0.376321,1.89839,20170,22096,2917,51
mmap,rand_read,warm,2147483648,65536,8,0,42,1,0.0858957,2147483648,23842.9,2.62133,0.425314,0.128486,28403,0,49,2
mmap,rand_read,cold,2147483648,65536,8,0,42,2,14.3247,2147483648,142.97,437.155,0.394277,1.99231,20177,22056,2925,54
mmap,rand_read,warm,2147483648,65536,8,0,42,2,0.0862313,2147483648,23750.1,2.63157,0.427276,0.126807,28401,0,37,1
mmap,rand_read,cold,2147483648,65536,8,0,42,3,14.5843,2147483648,140.425,445.079,0.369049,1.92934,20176,22043,2934,52
mmap,rand_read,warm,2147483648,65536,8,0,42,3,0.0862852,2147483648,23735.2,2.63322,0.454147,0.09934,28400,0,30,3
mmap,rand_read,cold,2147483648,65536,8,0,42,4,14.4346,2147483648,141.882,440.508,0.453064,1.90516,20166,22077,2921,54
mmap,rand_read,warm,2147483648,65536,8,0,42,4,0.0859715,2147483648,23821.8,2.62364,0.414294,0.14632,28401,0,26,5
mmap,rand_read,cold,2147483648,65536,8,0,42,5,14.2651,2147483648,143.567,435.337,0.372028,2.00832,20164,22036,2919,50
mmap,rand_read,warm,2147483648,65536,8,0,42,5,0.0863249,2147483648,23724.3,2.63443,0.414514,0.13773,28404,0,51,4
mmap,rand_read,cold,2147483648,262144,1,0,42,1,11.9823,2147483648,170.919,1462.68,0.349301,1.36648,19162,15822,3373,4
mmap,rand_read,warm,2147483648,262144,1,0,42,1,0.407269,2147483648,5028.61,49.7155,0.303037,0.104236,22671,0,1,1
mmap,rand_read,cold,2147483648,262144,1,0,42,2,11.8359,2147483648,173.033,1444.81,0.319823,1.35295,19162,15822,3379,5
mmap,rand_read,warm,2147483648,262144,1,0,42,2,0.408266,2147483648,5016.34,49.8371,0.294482,0.113803,22670,0,1,1
mmap,rand_read,cold,2147483648,262144,1,0,42,3,11.9456,2147483648,171.443,1458.21,0.339944,1.31361,19162,15822,3379,3
mmap,rand_read,warm,2147483648,262144,1,0,42,3,0.406786,2147483648,5034.59,49.6565,0.313201,0.093609,22669,0,1,0
mmap,rand_read,cold,2147483648,262144,1,0,42,4,11.9096,2147483648,171.962,1453.81,0.294391,1.33352,8448,15822,3379,5
mmap,rand_read,warm,2147483648,262144,1,0,42,4,0.404435,2147483648,5063.86,49.3695,0.33518,0.069284,22670,0,1,0
mmap,rand_read,cold,2147483648,262144,1,0,42,5,11.8446,2147483648,172.905,1445.88,0.310702,1.32141,19164,15822,3379,2
mmap,rand_read,warm,2147483648,262144,1,0,42,5,0.406755,2147483648,5034.98,49.6527,0.294684,0.112073,22670,0,1,1
mmap,rand_read,cold,2147483648,262144,4,0,42,1,11.8899,2147483648,172.247,1451.4,0.330358,1.72622,19116,15864,3410,24
mmap,rand_read,warm,2147483648,262144,4,0,42,1,0.105417,2147483648,19427.7,12.8682,0.304925,0.113056,22676,0,3,4
mmap,rand_read,cold,2147483648,262144,4,0,42,2,11.2365,2147483648,182.264,1371.64,0.447396,1.59743,19110,15882,3361,27
mmap,rand_read,warm,2147483648,262144,4,0,42,2,0.105216,2147483648,19464.8,12.8437,0.297903,0.120645,22680,0,3,0
mmap,rand_read,cold,2147483648,262144,4,0,42,3,11.351,2147483648,180.425,1385.62,0.373596,1.68073,19118,15872,3420,24
mmap,rand_read,warm,2147483648,262144,4,0,42,3,0.106183,2147483648,19287.5,12.9618,0.320835,0.101678,22675,0,2,1
mmap,rand_read,cold,2147483648,262144,4,0,42,4,11.4024,2147483648,179.612,1391.89,0.354588,1.68897,19124,15859,3373,28
mmap,rand_read,warm,2147483648,262144,4,0,42,4,0.106667,2147483648,19199.9,13.0209,0.329562,0.093792,22680,0,6,1
mmap,rand_read,cold,2147483648,262144,4,0,42,5,11.268,2147483648,181.753,1375.49,0.336511,1.7012,19127,15868,3423,24
mmap,rand_read,warm,2147483648,262144,4,0,42,5,0.10706,2147483648,19129.5,13.0688,0.326137,0.097161,22678,0,7,2
mmap,rand_read,cold,2147483648,262144,8,0,42,1,10.4116,2147483648,196.704,1270.95,0.393138,1.70765,19131,15864,3410,47
mmap,rand_read,warm,2147483648,262144,8,0,42,1,0.0794606,2147483648,25773.8,9.69979,0.385185,0.117502,20747,0,22,2
mmap,rand_read,cold,2147483648,262144,8,0,42,2,10.2821,2147483648,199.181,1255.14,0.401328,1.6381,8449,15870,3365,43
mmap,rand_read,warm,2147483648,262144,8,0,42,2,0.0814799,2147483648,25135,9.94628,0.423799,0.091912,22684,0,32,2
mmap,rand_read,cold,2147483648,262144,8,0,42,3,10.4548,2147483648,195.891,1276.22,0.348735,1.73393,15574,15877,3343,42
mmap,rand_read,warm,2147483648,262144,8,0,42,3,0.0810108,2147483648,25280.6,9.88902,0.417876,0.095936,22685,0,40,2
mmap,rand_read,cold,2147483648,262144,8,0,42,4,10.3405,2147483648,198.057,1262.26,0.35026,1.60896,19110,15888,3339,37
mmap,rand_read,warm,2147483648,262144,8,0,42,4,0.0819029,2147483648,25005.2,9.99791,0.457205,0.088859,22689,0,42,1
mmap,rand_read,cold,2147483648,262144,8,0,42,5,10.1503,2147483648,201.768,1239.05,0.359269,1.65371,19127,15886,3356,58
mmap,rand_read,warm,2147483648,262144,8,0,42,5,0.0807499,2147483648,25362.3,9.85716,0.432388,0.102016,20748,0,35,5
mmap,rand_read,cold,2147483648,1048576,1,0,42,1,6.17747,2147483648,331.527,3016.34,0.224863,0.806981,20097,11568,3173,2
mmap,rand_read,warm,2147483648,1048576,1,0,42,1,0.401988,2147483648,5094.68,196.283,0.309123,0.092894,20945,0,1,0
mmap,rand_read,cold,2147483648,1048576,1,0,42,2,6.17757,2147483648,331.522,3016.39,0.236305,0.789196,20098,11568,3149,2
mmap,rand_read,warm,2147483648,1048576,1,0,42,2,0.398409,2147483648,5140.45,194.536,0.318421,0.080015,20945,0,1,0
mmap,rand_read,cold,2147483648,1048576,1,0,42,3,6.09608,2147483648,335.954,2976.6,0.285161,0.741038,20097,11568,3186,1
mmap,rand_read,warm,2147483648,1048576,1,0,42,3,0.400721,2147483648,5110.79,195.664,0.292171,0.108555,20946,0,1,1
mmap,rand_read,cold,2147483648,1048576,1,0,42,4,6.09419,2147483648,336.058,2975.68,0.27189,0.77982,20099,11568,3283,1
mmap,rand_read,warm,2147483648,1048576,1,0,42,4,0.399985,2147483648,5120.19,195.305,0.323337,0.076684,20946,0,1,1
mmap,rand_read,cold,2147483648,1048576,1,0,42,5,6.05425,2147483648,338.274,2956.18,0.259568,0.768735,20095,11568,3152,3
mmap,rand_read,warm,2147483648,1048576,1,0,42,5,0.396831,2147483648,5160.89,193.765,0.308348,0.088494,20945,0,1,1
mmap,rand_read,cold,2147483648,1048576,4,0,42,1,8.66825,2147483648,236.265,4232.54,0.294448,1.30462,20106,11552,3184,15
mmap,rand_read,warm,2147483648,1048576,4,0,42,1,0.102654,2147483648,19950.6,50.1238,0.305,0.102245,20962,0,4,0
mmap,rand_read,cold,2147483648,1048576,4,0,42,2,8.53612,2147483648,239.922,4168.03,0.303941,1.27585,20107,11560,3176,23
mmap,rand_read,warm,2147483648,1048576,4,0,42,2,0.104361,2147483648,19624.2,50.9575,0.31928,0.092282,20952,0,8,2
mmap,rand_read,cold,2147483648,1048576,4,0,42,3,8.59027,2147483648,238.409,4194.47,0.332093,1.27741,20105,11570,3172,17
mmap,rand_read,warm,2147483648,1048576,4,0,42,3,0.104347,2147483648,19626.8,50.9508,0.312183,0.097521,20952,0,3,2
mmap,rand_read,cold,2147483648,1048576,4,0,42,4,8.50931,2147483648,240.678,4154.94,0.307486,1.13505,20102,11575,3171,21
mmap,rand_read,warm,2147483648,1048576,4,0,42,4,0.1068,2147483648,19176.1,52.1483,0.33827,0.07272,20965,0,2,1
mmap,rand_read,cold,2147483648,1048576,4,0,42,5,8.49876,2147483648,240.976,4149.78,0.260389,1.25497,9774,11574,3179,11
mmap,rand_read,warm,2147483648,1048576,4,0,42,5,0.103432,2147483648,19800.5,50.5037,0.327222,0.079253,20957,0,4,1
mmap,rand_read,cold,2147483648,1048576,8,0,42,1,7.66903,2147483648,267.048,3744.64,0.266983,1.30232,20077,11621,3175,25
mmap,rand_read,warm,2147483648,1048576,8,0,42,1,0.0807567,2147483648,25360.1,39.432,0.390179,0.107977,21004,0,31,0
mmap,rand_read,cold,2147483648,1048576,8,0,42,2,7.83312,2147483648,261.454,3824.77,0.273226,1.24543,20085,11615,3176,25
mmap,rand_read,warm,2147483648,1048576,8,0,42,2,0.0821134,2147483648,24941.1,40.0945,0.412094,0.088728,20980,0,14,2
mmap,rand_read,cold,2147483648,1048576,8,0,42,3,7.9426,2147483648,257.85,3878.22,0.279905,1.25288,20077,11606,3163,26
mmap,rand_read,warm,2147483648,1048576,8,0,42,3,0.0807012,2147483648,25377.6,39.4049,0.377094,0.116931,21005,0,30,1
mmap,rand_read,cold,2147483648,1048576,8,0,42,4,7.84243,2147483648,261.144,3829.31,0.350216,1.2377,19211,11622,3165,25
mmap,rand_read,warm,2147483648,1048576,8,0,42,4,0.0803104,2147483648,25501.1,39.2141,0.396606,0.099584,20970,0,32,2
mmap,rand_read,cold,2147483648,1048576,8,0,42,5,7.7678,2147483648,263.652,3792.87,0.325783,1.33539,20087,11625,3162,26
mmap,rand_read,warm,2147483648,1048576,8,0,42,5,0.0803636,2147483648,25484.2,39.24,0.402535,0.09755,20959,0,29,0
mmap,mixed_rand,cold,2147483648,4096,1,0,42,1,65.2609,2147483648,31.3817,124.475,0.679965,3.2341,75028,130271,8192,40
mmap,mixed_rand,warm,2147483648,4096,1,0,42,1,10.5846,2147483648,193.488,20.1886,0.314264,0.718057,22948,99363,2799,17
mmap,mixed_rand,cold,2147483648,4096,1,0,42,2,67.1347,2147483648,30.5058,128.049,0.665843,3.1754,76718,130928,8227,35
mmap,mixed_rand,warm,2147483648,4096,1,0,42,2,10.6169,2147483648,192.9,20.2502,0.459336,0.670933,22947,99363,1678,9
mmap,mixed_rand,cold,2147483648,4096,1,0,42,3,67.3679,2147483648,30.4002,128.494,0.652162,3.27683,75833,130830,8241,38
mmap,mixed_rand,warm,2147483648,4096,1,0,42,3,10.6619,2147483648,192.085,20.336,0.418765,0.708092,22948,99363,2329,8
mmap,mixed_rand,cold,2147483648,4096,1,0,42,4,67.2017,2147483648,30.4754,128.177,0.719515,3.16115,77454,130937,8236,35
mmap,mixed_rand,warm,2147483648,4096,1,0,42,4,10.6335,2147483648,192.599,20.2817,0.417693,0.706244,22947,99363,1991,10
mmap,mixed_rand,cold,2147483648,4096,1,0,42,5,67.4297,2147483648,30.3724,128.612,0.703361,3.24819,76053,130882,8445,35
mmap,mixed_rand,warm,2147483648,4096,1,0,42,5,10.6669,2147483648,191.996,20.3455,0.399201,0.734341,22948,99363,2041,11
mmap,mixed_rand,cold,2147483648,4096,4,0,42,1,35.0592,2147483648,58.4155,66.8701,0.656601,3.19633,11807,121821,16565,159
mmap,mixed_rand,warm,2147483648,4096,4,0,42,1,10.2018,2147483648,200.748,19.4585,0.398619,0.83921,22953,99363,1551,5
mmap,mixed_rand,cold,2147483648,4096,4,0,42,2,35.2957,2147483648,58.024,67.3213,0.638374,3.203,11721,121811,18048,159
mmap,mixed_rand,warm,2147483648,4096,4,0,42,2,10.2006,2147483648,200.772,19.4561,0.412443,0.832444,22956,99363,1543,1
mmap,mixed_rand,cold,2147483648,4096,4,0,42,3,35.428,2147483648,57.8073,67.5736,0.599381,3.26537,11782,121836,18562,152
mmap,mixed_rand,warm,2147483648,4096,4,0,42,3,10.1064,2147483648,202.643,19.2765,0.378858,0.798553,22954,99363,1531,2
mmap,mixed_rand,cold,2147483648,4096,4,0,42,4,35.3659,2147483648,57.9089,67.4551,0.676904,3.17019,11695,121812,18477,139
mmap,mixed_rand,warm,2147483648,4096,4,0,42,4,10.1395,2147483648,201.982,19.3396,0.438195,0.742544,22954,99363,1542,5
mmap,mixed_rand,cold,2147483648,4096,4,0,42,5,35.3517,2147483648,57.9321,67.428,0.689903,3.1707,11774,121783,17981,138
mmap,mixed_rand,warm,2147483648,4096,4,0,42,5,10.2898,2147483648,199.033,19.6261,0.387735,0.786617,22956,99363,1550,3
mmap,mixed_rand,cold,2147483648,4096,8,0,42,1,31.4233,2147483648,65.1746,59.9351,0.729643,3.27931,11674,121798,9341,87
mmap,mixed_rand,warm,2147483648,4096,8,0,42,1,10.0815,2147483648,203.144,19.229,0.586696,0.822384,22968,99363,1594,4
mmap,mixed_rand,cold,2147483648,4096,8,0,42,2,31.189,2147483648,65.6641,59.4884,0.70595,3.27495,11656,121856,9108,79
mmap,mixed_rand,warm,2147483648,4096,8,0,42,2,10.095,2147483648,202.872,19.2548,0.487569,0.935847,22966,99364,1587,13
mmap,mixed_rand,cold,2147483648,4096,8,0,42,3,31.4647,2147483648,65.0887,60.0142,0.666193,3.21441,11623,121841,9381,112
mmap,mixed_rand,warm,2147483648,4096,8,0,42,3,10.1066,2147483648,202.639,19.2769,0.514341,0.879991,22963,99364,1579,3
mmap,mixed_rand,cold,2147483648,4096,8,0,42,4,31.1973,2147483648,65.6466,59.5042,0.684893,3.19309,11661,121845,9033,86
mmap,mixed_rand,warm,2147483648,4096,8,0,42,4,10.0863,2147483648,203.048,19.238,0.500501,1.00374,22971,99365,1609,3
mmap,mixed_rand,cold,2147483648,4096,8,0,42,5,31.2072,2147483648,65.6258,59.5231,0.666932,3.18358,11652,121846,9138,67
mmap,mixed_rand,warm,2147483648,4096,8,0,42,5,10.1336,2147483648,202.101,19.3282,0.598037,0.871915,22971,99364,1621,6
mmap,mixed_rand,cold,2147483648,16384,1,0,42,1,63.1754,2147483648,32.4177,481.99,0.833444,3.22042,65283,145672,6294,38
mmap,mixed_rand,warm,2147483648,16384,1,0,42,1,10.385,2147483648,197.208,79.2312,0.403592,0.62156,22801,99340,409,5
mmap,mixed_rand,cold,2147483648,16384,1,0,42,2,58.4272,2147483648,35.0522,445.764,0.727566,3.27814,63255,136340,6231,28
mmap,mixed_rand,warm,2147483648,16384,1,0,42,2,10.4229,2147483648,196.491,79.5202,0.371442,0.644222,22552,99340,6006,40
mmap,mixed_rand,cold,2147483648,16384,1,0,42,3,62.4338,2147483648,32.8027,476.332,0.777103,3.29054,65002,145064,6231,35
mmap,mixed_rand,warm,2147483648,16384,1,0,42,3,10.3583,2147483648,197.716,79.0276,0.398702,0.46051,22801,99340,406,5
mmap,mixed_rand,cold,2147483648,16384,1,0,42,4,62.9986,2147483648,32.5087,480.641,0.798779,3.25458,64916,145624,6290,34
mmap,mixed_rand,warm,2147483648,16384,1,0,42,4,10.4425,2147483648,196.122,79.6696,0.351453,0.659965,22796,99340,396,4
mmap,mixed_rand,cold,2147483648,16384,1,0,42,5,58.4663,2147483648,35.0287,446.063,0.785634,3.20968,56424,136120,6288,36
mmap,mixed_rand,warm,2147483648,16384,1,0,42,5,10.441,2147483648,196.15,79.6584,0.413995,0.576245,22532,99340,5853,50
mmap,mixed_rand,cold,2147483648,16384,4,0,42,1,34.5522,2147483648,59.2727,263.612,0.651087,2.96529,12600,121891,17965,150
mmap,mixed_rand,warm,2147483648,16384,4,0,42,1,9.86022,2147483648,207.703,75.2275,0.408752,0.71102,22817,99341,417,2
mmap,mixed_rand,cold,2147483648,16384,4,0,42,2,34.6221,2147483648,59.1529,264.146,0.667199,3.05563,12674,121916,20102,213
mmap,mixed_rand,warm,2147483648,16384,4,0,42,2,10.0704,2147483648,203.368,76.8312,0.395279,0.746409,22808,99340,397,5
mmap,mixed_rand,cold,2147483648,16384,4,0,42,3,34.644,2147483648,59.1156,264.312,0.70984,2.99406,12658,121893,19529,144
mmap,mixed_rand,warm,2147483648,16384,4,0,42,3,10.0403,2147483648,203.977,76.6016,0.425343,0.715305,22804,99340,394,2
mmap,mixed_rand,cold,2147483648,16384,4,0,42,4,33.0845,2147483648,61.9021,252.415,0.61349,3.11049,12573,119159,10051,80
mmap,mixed_rand,warm,2147483648,16384,4,0,42,4,9.88295,2147483648,207.225,75.401,0.344526,0.759093,22811,99340,401,3
mmap,mixed_rand,cold,2147483648,16384,4,0,42,5,33.1069,2147483648,61.8603,252.585,0.721254,3.01867,9840,119131,8904,105
mmap,mixed_rand,warm,2147483648,16384,4,0,42,5,9.89037,2147483648,207.07,75.4575,0.420013,0.512344,22808,99340,414,2
mmap,mixed_rand,cold,2147483648,16384,8,0,42,1,29.6717,2147483648,69.0221,226.377,0.672816,2.95714,12553,119071,6308,79
mmap,mixed_rand,warm,2147483648,16384,8,0,42,1,10.4454,2147483648,196.068,79.6917,0.478519,0.884795,22815,99342,451,4
mmap,mixed_rand,cold,2147483648,16384,8,0,42,2,29.9817,2147483648,68.3083,228.742,0.652143,3.01105,12633,119100,6311,77
mmap,mixed_rand,warm,2147483648,16384,8,0,42,2,10.1242,2147483648,202.287,77.2416,0.477037,0.91724,22817,99344,476,3
mmap,mixed_rand,cold,2147483648,16384,8,0,42,3,29.7765,2147483648,68.779,227.177,0.65361,3.06406,12601,119058,6306,78
mmap,mixed_rand,warm,2147483648,16384,8,0,42,3,9.88025,2147483648,207.282,75.3803,0.487006,0.902146,22836,99344,460,1
mmap,mixed_rand,cold,2147483648,16384,8,0,42,4,29.7032,2147483648,68.9489,226.617,0.663252,3.09257,9855,119017,6325,92
mmap,mixed_rand,warm,2147483648,16384,8,0,42,4,9.87326,2147483648,207.429,75.327,0.47637,0.912769,22824,99343,481,3
mmap,mixed_rand,cold,2147483648,16384,8,0,42,5,29.6007,2147483648,69.1877,225.835,0.736728,2.9655,9847,119095,6315,73
mmap,mixed_rand,warm,2147483648,16384,8,0,42,5,9.88905,2147483648,207.098,75.4475,0.500259,0.860188,22824,99344,459,2
mmap,mixed_rand,cold,2147483648,65536,1,0,42,1,29.3385,2147483648,69.8059,895.34,0.640382,2.94629,45037,114347,3030,16
mmap,mixed_rand,warm,2147483648,65536,1,0,42,1,8.02423,2147483648,255.227,244.88,0.427591,0.558903,19911,98896,117,3
mmap,mixed_rand,cold,2147483648,65536,1,0,42,2,33.3652,2147483648,61.3813,1018.23,0.793453,2.85508,46689,129675,3120,27
mmap,mixed_rand,warm,2147483648,65536,1,0,42,2,8.17414,2147483648,250.546,249.455,0.419087,0.583463,19910,98896,103,4
mmap,mixed_rand,cold,2147483648,65536,1,0,42,3,29.2465,2147483648,70.0256,892.531,0.543836,2.95536,33046,114347,3027,24
mmap,mixed_rand,warm,2147483648,65536,1,0,42,3,8.15962,2147483648,250.992,249.012,0.408102,0.579233,19910,98896,106,8
mmap,mixed_rand,cold,2147483648,65536,1,0,42,4,29.4141,2147483648,69.6266,897.646,0.613162,2.85606,39430,114347,3042,25
mmap,mixed_rand,warm,2147483648,65536,1,0,42,4,7.98245,2147483648,256.563,243.605,0.361452,0.615876,19910,98896,104,10
mmap,mixed_rand,cold,2147483648,65536,1,0,42,5,29.1924,2147483648,70.1552,890.881,0.672413,2.73994,22368,114347,3035,22
mmap,mixed_rand,warm,2147483648,65536,1,0,42,5,7.96804,2147483648,257.027,243.165,0.437219,0.344412,19910,98896,111,4
mmap,mixed_rand,cold,2147483648,65536,4,0,42,1,23.1442,2147483648,88.4887,706.305,0.600426,2.86945,14181,114379,3051,39
mmap,mixed_rand,warm,2147483648,65536,4,0,42,1,7.542,2147483648,271.546,230.164,0.443735,0.62574,19925,98897,3605,29
mmap,mixed_rand,cold,2147483648,65536,4,0,42,2,23.2675,2147483648,88.0199,710.066,0.618975,2.83507,14167,114374,3061,40
mmap,mixed_rand,warm,2147483648,65536,4,0,42,2,7.65861,2147483648,267.411,233.722,0.3969,0.660696,19918,98896,4307,43
mmap,mixed_rand,cold,2147483648,65536,4,0,42,3,23.3828,2147483648,87.5859,713.586,0.560664,2.6323,14142,114374,3061,31
mmap,mixed_rand,warm,2147483648,65536,4,0,42,3,7.60779,2147483648,269.198,232.171,0.379288,0.654443,19918,98896,4137,32
mmap,mixed_rand,cold,2147483648,65536,4,0,42,4,23.2074,2147483648,88.2476,708.235,0.601646,2.86811,14184,114397,3098,35
mmap,mixed_rand,warm,2147483648,65536,4,0,42,4,7.45756,2147483648,274.621,227.587,0.438055,0.618993,19925,98901,2223,99
mmap,mixed_rand,cold,2147483648,65536,4,0,42,5,23.1058,2147483648,88.6356,705.134,0.645571,2.57882,14187,114370,3078,32
mmap,mixed_rand,warm,2147483648,65536,4,0,42,5,7.56011,2147483648,270.895,230.716,0.409915,0.647501,19921,98899,3821,33
mmap,mixed_rand,cold,2147483648,65536,8,0,42,1,22.2533,2147483648,92.0312,679.117,0.660126,2.80703,14184,114325,3096,52
mmap,mixed_rand,warm,2147483648,65536,8,0,42,1,7.584,2147483648,270.042,231.445,0.458363,0.808223,14474,98904,2547,25
mmap,mixed_rand,cold,2147483648,65536,8,0,42,2,21.9094,2147483648,93.4758,668.622,0.6559,2.82223,14149,114376,3110,61
mmap,mixed_rand,warm,2147483648,65536,8,0,42,2,7.61269,2147483648,269.024,232.321,0.403497,0.961098,19944,98910,1070,12
mmap,mixed_rand,cold,2147483648,65536,8,0,42,3,21.9449,2147483648,93.3245,669.707,0.593626,2.64753,14148,114341,3096,67
mmap,mixed_rand,warm,2147483648,65536,8,0,42,3,7.56433,2147483648,270.744,230.845,0.461621,0.861787,19930,98900,1618,18
mmap,mixed_rand,cold,2147483648,65536,8,0,42,4,22.0791,2147483648,92.7572,673.802,0.623046,2.66183,7937,114370,3111,55
mmap,mixed_rand,warm,2147483648,65536,8,0,42,4,7.50809,2147483648,272.772,229.129,0.406915,0.888327,19926,98899,593,38
mmap,mixed_rand,cold,2147483648,65536,8,0,42,5,21.9178,2147483648,93.4399,668.879,0.595098,2.81527,14136,114329,3085,62
mmap,mixed_rand,warm,2147483648,65536,8,0,42,5,7.5348,2147483648,271.805,229.944,0.442004,0.873364,19931,98897,893,10
mmap,mixed_rand,cold,2147483648,262144,1,0,42,1,16.7316,2147483648,122.403,2042.43,0.507239,1.9348,29831,109869,3425,8
mmap,mixed_rand,warm,2147483648,262144,1,0,42,1,5.11667,2147483648,400.261,624.593,0.391543,0.565887,15929,98752,23,4
mmap,mixed_rand,cold,2147483648,262144,1,0,42,2,16.7562,2147483648,122.224,2045.43,0.498626,2.24303,30954,109869,3412,12
mmap,mixed_rand,warm,2147483648,262144,1,0,42,2,5.15657,2147483648,397.163,629.464,0.419625,0.537571,15929,98752,23,2
mmap,mixed_rand,cold,2147483648,262144,1,0,42,3,16.4517,2147483648,124.486,2008.26,0.4497,1.72244,23281,109869,3427,6
mmap,mixed_rand,warm,2147483648,262144,1,0,42,3,5.15839,2147483648,397.023,629.687,0.373982,0.582838,15929,98752,23,5
mmap,mixed_rand,cold,2147483648,262144,1,0,42,4,17.0363,2147483648,120.214,2079.63,0.528247,2.13042,30412,109869,3413,9
mmap,mixed_rand,warm,2147483648,262144,1,0,42,4,5.30168,2147483648,386.293,647.178,0.451506,0.497492,15929,98752,24,3
mmap,mixed_rand,cold,2147483648,262144,1,0,42,5,16.774,2147483648,122.093,2047.61,0.509871,2.2404,31394,109869,3420,20
mmap,mixed_rand,warm,2147483648,262144,1,0,42,5,5.15736,2147483648,397.103,629.56,0.410394,0.541296,14561,98752,23,2
mmap,mixed_rand,cold,2147483648,262144,4,0,42,1,16.1699,2147483648,126.655,1973.87,0.514852,2.62868,13444,109959,3502,32
mmap,mixed_rand,warm,2147483648,262144,4,0,42,1,4.62993,2147483648,442.339,565.177,0.381093,0.672939,15935,98752,38,6
mmap,mixed_rand,cold,2147483648,262144,4,0,42,2,15.9233,2147483648,128.616,1943.77,0.565456,2.6017,13477,109921,3486,46
mmap,mixed_rand,warm,2147483648,262144,4,0,42,2,4.7042,2147483648,435.355,574.244,0.380174,0.668258,15946,98766,51,8
mmap,mixed_rand,cold,2147483648,262144,4,0,42,3,16.2791,2147483648,125.806,1987.19,0.562896,2.57636,13462,109929,3473,24
