interface,workload,cache_state,file_size_bytes,block_size_bytes,threads,qd,seed,repetition,wall_seconds,total_bytes,throughput_MBps,latency_us_per_op,cpu_user_seconds,cpu_sys_seconds,Minor_faults,major_faults,voluntary_ctx,involuntary_ctx
mmap,rand_write,warm,2147483648,1048576,1,0,42,3,15.7357,2147483648,130.15,7683.44,0.523578,1.68617,9,327424,47,7
mmap,rand_write,cold,2147483648,1048576,4,0,42,1,44.9326,2147483648,45.5793,21939.8,0.943897,3.85605,53,327653,61589,805
mmap,rand_write,warm,2147483648,1048576,4,0,42,1,14.782,2147483648,138.547,7217.79,0.523425,2.00493,46,327465,112,6
mmap,rand_write,cold,2147483648,1048576,4,0,42,2,44.7912,2147483648,45.7233,21870.7,1.06711,3.70947,74,327575,60432,695
mmap,rand_write,warm,2147483648,1048576,4,0,42,2,15.12,2147483648,135.45,7382.81,0.511287,2.07431,20,327438,72,8
mmap,rand_write,cold,2147483648,1048576,4,0,42,3,45.908,2147483648,44.6109,22416.0,0.99712,3.83198,26,327424,61179,741
mmap,rand_write,warm,2147483648,1048576,4,0,42,3,14.947,2147483648,137.017,7298.35,0.54461,2.00881,157,327571,263,14
mmap,rand_write,cold,2147483648,1048576,8,0,42,1,42.7812,2147483648,47.8715,20889.3,1.00922,3.97605,125,327978,49931,608
mmap,rand_write,warm,2147483648,1048576,8,0,42,1,14.877,2147483648,137.662,7264.16,0.721581,2.44471,279,327786,509,12
mmap,rand_write,cold,2147483648,1048576,8,0,42,2,43.4672,2147483648,47.116,21224.2,0.949257,3.90395,49,327619,51753,655
mmap,rand_write,warm,2147483648,1048576,8,0,42,2,14.883,2147483648,137.607,7267.07,0.713319,2.61054,231,327804,551,11
mmap,rand_write,cold,2147483648,1048576,8,0,42,3,41.968,2147483648,48.799,20492.2,1.0285,3.84341,173,328031,49632,592
mmap,rand_write,warm,2147483648,1048576,8,0,42,3,14.991,2147483648,136.615,7319.85,0.617715,2.88104,338,328081,909,14
mmap,mixed_rand,cold,2147483648,4096,1,0,42,1,178.057,2147483648,11.5019,339.617,0.822755,3.56398,77904,134623,23681,82
mmap,mixed_rand,warm,2147483648,4096,1,0,42,1,9.24936,2147483648,221.421,17.6418,0.446315,0.550229,22947,99363,7653,73
mmap,mixed_rand,cold,2147483648,4096,1,0,42,2,179.847,2147483648,11.3874,343.031,0.764142,3.52374,77018,132378,28150,159
mmap,mixed_rand,warm,2147483648,4096,1,0,42,2,10.5244,2147483648,194.596,20.0736,0.381564,0.781853,22947,99363,1552,3
mmap,mixed_rand,cold,2147483648,4096,1,0,42,3,177.508,2147483648,11.5375,338.57,0.752563,3.6199,76772,134331,23699,82
mmap,mixed_rand,warm,2147483648,4096,1,0,42,3,9.34148,2147483648,219.237,17.8175,0.433823,0.514182,22947,99363,6849,54
mmap,mixed_rand,cold,2147483648,4096,4,0,42,1,113.051,2147483648,18.1157,215.628,0.704669,3.36013,11933,130909,23416,100
mmap,mixed_rand,warm,2147483648,4096,4,0,42,1,10.2473,2147483648,199.858,19.5451,0.460098,0.649799,22955,99363,14203,158
mmap,mixed_rand,cold,2147483648,4096,4,0,42,2,113.006,2147483648,18.123,215.541,0.690959,3.34179,12039,131100,23417,96
mmap,mixed_rand,warm,2147483648,4096,4,0,42,2,10.0333,2147483648,204.12,19.137,0.455606,0.594573,22957,99363,13218,150
mmap,mixed_rand,cold,2147483648,4096,4,0,42,3,112.808,2147483648,18.1547,215.165,0.732757,3.40336,12021,129833,23679,93
mmap,mixed_rand,warm,2147483648,4096,4,0,42,3,10.1026,2147483648,202.72,19.2692,0.398701,0.660566,22956,99363,16750,230
mmap,mixed_rand,cold,2147483648,4096,8,0,42,1,87.1155,2147483648,23.509,166.16,0.662635,3.15071,11830,129651,28394,201
mmap,mixed_rand,warm,2147483648,4096,8,0,42,1,9.88327,2147483648,207.219,18.8508,0.534271,0.826325,22972,99364,10464,138
mmap,mixed_rand,cold,2147483648,4096,8,0,42,2,90.1099,2147483648,22.7278,171.871,0.789792,3.37471,11831,130871,34620,245
mmap,mixed_rand,warm,2147483648,4096,8,0,42,2,9.21713,2147483648,222.195,17.5803,0.541594,0.829624,22967,99364,7309,48
mmap,mixed_rand,cold,2147483648,4096,8,0,42,3,88.8439,2147483648,23.0517,169.456,0.820996,3.28122,11875,130963,26978,147
mmap,mixed_rand,warm,2147483648,4096,8,0,42,3,9.21374,2147483648,222.277,17.5738,0.465941,0.912823,22965,99364,6886,57
mmap,mixed_rand,cold,2147483648,65536,1,0,42,1,85.879,2147483648,23.8475,2620.82,0.740347,2.76004,45525,147260,9215,28
mmap,mixed_rand,warm,2147483648,65536,1,0,42,1,8.10458,2147483648,252.697,247.332,0.381611,0.605642,19912,98896,107,6
mmap,mixed_rand,cold,2147483648,65536,1,0,42,2,85.5774,2147483648,23.9315,2611.62,0.682354,2.95336,46005,147260,9197,30
mmap,mixed_rand,warm,2147483648,65536,1,0,42,2,8.03454,2147483648,254.9,245.195,0.387138,0.595213,19911,98896,112,6
mmap,mixed_rand,cold,2147483648,65536,1,0,42,3,85.5801,2147483648,23.9308,2611.7,0.739138,2.86572,40204,147148,9203,29
mmap,mixed_rand,warm,2147483648,65536,1,0,42,3,8.12766,2147483648,251.979,248.036,0.426342,0.560869,19910,98896,117,3
mmap,mixed_rand,cold,2147483648,65536,4,0,42,1,65.7287,2147483648,31.1584,2005.88,0.701133,2.81337,7936,134373,9282,105
mmap,mixed_rand,warm,2147483648,65536,4,0,42,1,7.66812,2147483648,267.08,234.012,0.417877,0.582276,19919,98896,6586,37
mmap,mixed_rand,cold,2147483648,65536,4,0,42,2,66.148,2147483648,30.9609,2018.68,0.620144,2.94102,14168,134616,9305,92
mmap,mixed_rand,warm,2147483648,65536,4,0,42,2,7.48842,2147483648,273.489,228.528,0.403034,0.578595,19920,98896,4684,31
mmap,mixed_rand,cold,2147483648,65536,4,0,42,3,66.5312,2147483648,30.7826,2030.37,0.585361,2.99377,14176,133713,9428,111
mmap,mixed_rand,warm,2147483648,65536,4,0,42,3,7.59124,2147483648,269.785,231.666,0.406278,0.66332,19918,98902,124,12
mmap,mixed_rand,cold,2147483648,65536,8,0,42,1,61.968,2147483648,33.0493,1891.11,0.782781,2.82398,14179,137161,9274,143
mmap,mixed_rand,warm,2147483648,65536,8,0,42,1,7.49341,2147483648,273.307,228.681,0.516513,0.791472,19930,98907,181,7
mmap,mixed_rand,cold,2147483648,65536,8,0,42,2,62.1844,2147483648,32.9343,1897.72,0.590516,2.94783,14168,136597,9267,141
mmap,mixed_rand,warm,2147483648,65536,8,0,42,2,7.48502,2147483648,273.613,228.425,0.41115,0.890996,19927,98904,155,8
mmap,mixed_rand,cold,2147483648,65536,8,0,42,3,61.9671,2147483648,33.0498,1891.09,0.641417,2.89786,14160,137067,9274,110
mmap,mixed_rand,warm,2147483648,65536,8,0,42,3,7.62098,2147483648,268.732,232.574,0.453032,0.847422,19931,98900,164,4
mmap,mixed_rand,cold,2147483648,1048576,1,0,42,1,23.1169,2147483648,88.5933,11287.5,0.444325,1.88485,25101,107386,10452,9
mmap,mixed_rand,warm,2147483648,1048576,1,0,42,1,5.0049,2147483648,409.199,2443.8,0.406863,0.522103,14611,99328,17,3
mmap,mixed_rand,cold,2147483648,1048576,1,0,42,2,23.0138,2147483648,88.9901,11237.2,0.534459,1.78043,25102,107386,10450,6
mmap,mixed_rand,warm,2147483648,1048576,1,0,42,2,5.16675,2147483648,396.381,2522.83,0.380515,0.542018,14610,99328,18,3
mmap,mixed_rand,cold,2147483648,1048576,1,0,42,3,23.0159,2147483648,88.9821,11238.2,0.468983,1.83357,25120,107386,10450,5
mmap,mixed_rand,warm,2147483648,1048576,1,0,42,3,5.06092,2147483648,404.67,2471.15,0.434712,0.505935,14610,99328,17,5
mmap,mixed_rand,cold,2147483648,1048576,4,0,42,1,33.9441,2147483648,60.3345,16574.3,0.482299,2.09085,14011,107388,21325,234
mmap,mixed_rand,warm,2147483648,1048576,4,0,42,1,4.44503,2147483648,460.739,2170.42,0.414177,0.618525,14602,99328,23,4
mmap,mixed_rand,cold,2147483648,1048576,4,0,42,2,33.7365,2147483648,60.7058,16472.9,0.486986,2.06062,14013,107382,21911,201
mmap,mixed_rand,warm,2147483648,1048576,4,0,42,2,4.51514,2147483648,453.585,2204.66,0.440223,0.573176,14608,99341,36,3
mmap,mixed_rand,cold,2147483648,1048576,4,0,42,3,33.6756,2147483648,60.8156,16443.2,0.553672,2.03243,14042,108704,18148,150
mmap,mixed_rand,warm,2147483648,1048576,4,0,42,3,4.56922,2147483648,448.216,2231.07,0.321182,0.709943,14279,99328,25,1
mmap,mixed_rand,cold,2147483648,1048576,8,0,42,1,30.9484,2147483648,66.1747,15111.5,0.555139,2.15556,13462,107531,10380,89
mmap,mixed_rand,warm,2147483648,1048576,8,0,42,1,4.64408,2147483648,440.991,2267.62,0.433548,0.801756,14839,99551,366,5
mmap,mixed_rand,cold,2147483648,1048576,8,0,42,2,31.7436,2147483648,64.5169,15499.8,0.527349,2.19952,14025,107594,11526,105
mmap,mixed_rand,warm,2147483648,1048576,8,0,42,2,4.57815,2147483648,447.342,2235.42,0.432123,0.871367,14761,99541,301,5
mmap,mixed_rand,cold,2147483648,1048576,8,0,42,3,32.2827,2147483648,63.4396,15763.0,0.59583,1.91336,14055,107750,14302,79
mmap,mixed_rand,warm,2147483648,1048576,8,0,42,3,4.6324,2147483648,442.104,2261.91,0.48865,0.765601,14865,99605,413,10
