interface,workload,cache_state,file_size_bytes,block_size_bytes,threads,qd,seed,repetition,wall_seconds,total_bytes,throughput_MBps,latency_us_per_op,cpu_user_seconds,cpu_sys_seconds,Minor_faults,major_faults,voluntary_ctx,involuntary_ctx
syscall,rand_write,cold,2147483648,1048576,1,1,42,1,0.814098175,2147483648,2515.667106,397.509,0.000000,0.814116,268,0,1,1
syscall,rand_write,cold,2147483648,1048576,1,1,42,2,0.818971412,2147483648,2500.697790,399.888,0.003467,0.815538,270,0,1,0
syscall,rand_write,warm,2147483648,1048576,4,1,42,0,0.505971090,2147483648,4047.662091,247.056,0.007950,1.980704,1052,0,93,1
syscall,rand_write,warm,2147483648,1048576,4,1,42,1,0.504205829,2147483648,4061.833248,246.194,0.001172,2.005734,1052,0,58,0
syscall,rand_write,warm,2147483648,1048576,4,1,42,2,0.503696523,2147483648,4065.940316,245.946,0.000119,1.955564,1051,0,191,1
syscall,rand_write,cold,2147483648,1048576,4,1,42,0,0.836453630,2147483648,2448.432198,408.425,0.007836,3.308229,1052,0,37,1
syscall,rand_write,cold,2147483648,1048576,4,1,42,1,0.838400334,2147483648,2442.747118,409.375,0.003856,3.346997,1050,0,26,0
syscall,rand_write,cold,2147483648,1048576,4,1,42,2,0.834486328,2147483648,2454.204379,407.464,0.008012,3.301568,1052,0,44,1
syscall,rand_write,warm,2147483648,1048576,8,1,42,0,0.508954860,2147483648,4023.932496,248.513,0.007992,3.997473,2095,0,277,2
syscall,rand_write,warm,2147483648,1048576,8,1,42,1,0.550884954,2147483648,3717.654630,268.987,0.003969,4.136667,2097,0,453,3
syscall,rand_write,warm,2147483648,1048576,8,1,42,2,0.580371145,2147483648,3528.776400,283.384,0.004213,4.596384,2094,0,206,2
syscall,rand_write,cold,2147483648,1048576,8,1,42,0,0.889264563,2147483648,2303.026664,434.211,0.017776,6.995924,2097,0,152,2
syscall,rand_write,cold,2147483648,1048576,8,1,42,1,0.890109595,2147483648,2300.840269,434.624,0.010090,6.987361,2096,0,156,1
syscall,rand_write,cold,2147483648,1048576,8,1,42,2,0.872321402,2147483648,2347.758516,425.938,0.007955,6.794072,2096,0,219,5
syscall,mixed_rand,warm,2147483648,4096,1,1,42,0,1.016738888,2147483648,2014.283140,1.939,0.284411,0.732343,37,0,1,1
syscall,mixed_rand,warm,2147483648,4096,1,1,42,1,1.001286350,2147483648,2045.368940,1.910,0.269399,0.731899,11,0,1,1
syscall,mixed_rand,warm,2147483648,4096,1,1,42,2,0.946810757,2147483648,2163.051048,1.806,0.248855,0.697958,13,0,1,2
syscall,mixed_rand,cold,2147483648,4096,1,1,42,0,1539.539907521,2147483648,1.330268,2936.439,1.027325,6.836034,968,0,219366,171
syscall,mixed_rand,cold,2147483648,4096,1,1,42,1,1537.747248936,2147483648,1.331818,2933.020,1.143632,6.710041,969,0,219359,182
syscall,mixed_rand,cold,2147483648,4096,1,1,42,2,1530.192242444,2147483648,1.338394,2918.610,1.014015,6.878069,968,0,219379,168
syscall,mixed_rand,warm,2147483648,4096,4,1,42,0,0.359431268,2147483648,5697.890480,0.686,0.298592,1.130623,30,2,16,2
syscall,mixed_rand,warm,2147483648,4096,4,1,42,1,0.336528276,2147483648,6085.669901,0.642,0.285357,1.059530,31,2,10,1
syscall,mixed_rand,warm,2147483648,4096,4,1,42,2,0.320377606,2147483648,6392.456781,0.611,0.249033,1.032241,31,2,5,0
syscall,mixed_rand,cold,2147483648,4096,4,1,42,0,895.690179375,2147483648,2.286505,1708.393,1.118261,6.891848,649,0,219878,473
syscall,mixed_rand,cold,2147483648,4096,4,1,42,1,894.945171833,2147483648,2.288408,1706.972,1.084829,6.928122,667,0,219828,420
syscall,mixed_rand,cold,2147483648,4096,4,1,42,2,916.667573053,2147483648,2.234180,1748.405,1.100488,6.921360,653,0,219841,528
syscall,mixed_rand,warm,2147483648,4096,8,1,42,0,0.474255889,2147483648,4318.343847,0.905,0.283981,3.467880,56,7,107,1
syscall,mixed_rand,warm,2147483648,4096,8,1,42,1,0.422726393,2147483648,4844.741265,0.806,0.338006,3.041465,57,5,44,3
syscall,mixed_rand,warm,2147483648,4096,8,1,42,2,0.399113844,2147483648,5131.367981,0.761,0.269697,2.916285,60,5,66,1
syscall,mixed_rand,cold,2147483648,4096,8,1,42,0,620.310855628,2147483648,3.301570,1183.149,1.009677,7.103672,131,0,219668,570
syscall,mixed_rand,cold,2147483648,4096,8,1,42,1,621.259406067,2147483648,3.296530,1184.958,1.078085,7.095118,157,0,219514,530
syscall,mixed_rand,cold,2147483648,4096,8,1,42,2,620.428706894,2147483648,3.300943,1183.374,1.125893,6.870508,113,0,219531,614
syscall,mixed_rand,warm,2147483648,65536,1,1,42,0,0.493296569,2147483648,4151.660743,15.054,0.017905,0.475396,27,0,1,2
syscall,mixed_rand,warm,2147483648,65536,1,1,42,1,0.433889969,2147483648,4720.090683,13.241,0.013461,0.420454,29,0,1,0
syscall,mixed_rand,warm,2147483648,65536,1,1,42,2,0.415771025,2147483648,4925.788179,12.688,0.021500,0.394286,28,0,1,1
syscall,mixed_rand,cold,2147483648,65536,1,1,42,0,107.810290166,2147483648,18.996331,3290.109,0.050449,1.991662,96,0,14330,60
syscall,mixed_rand,cold,2147483648,65536,1,1,42,1,105.895840295,2147483648,19.339759,3231.685,0.033956,2.002671,98,0,14334,49
syscall,mixed_rand,cold,2147483648,65536,1,1,42,2,109.819675036,2147483648,18.648753,3351.431,0.050343,2.001311,98,0,14327,46
syscall,mixed_rand,warm,2147483648,65536,4,1,42,0,0.205895140,2147483648,9946.810789,6.283,0.013222,0.810000,91,0,12,1
syscall,mixed_rand,warm,2147483648,65536,4,1,42,1,0.186955021,2147483648,10954.506539,5.705,0.009311,0.738207,89,1,12,0
syscall,mixed_rand,warm,2147483648,65536,4,1,42,2,0.177335183,2147483648,11548.751722,5.412,0.017280,0.691748,93,0,14,2
syscall,mixed_rand,cold,2147483648,65536,4,1,42,0,62.577770946,2147483648,32.727276,1909.722,0.064070,1.958107,87,0,14311,110
syscall,mixed_rand,cold,2147483648,65536,4,1,42,1,66.694570311,2147483648,30.707147,2035.357,0.074347,1.988362,87,0,14316,112
syscall,mixed_rand,cold,2147483648,65536,4,1,42,2,68.350066837,2147483648,29.963394,2085.879,0.063051,2.009827,86,0,14279,128
syscall,mixed_rand,warm,2147483648,65536,8,1,42,0,0.226121967,2147483648,9057.059016,6.901,0.019710,1.777641,174,1,370,0
syscall,mixed_rand,warm,2147483648,65536,8,1,42,1,0.204863652,2147483648,9996.892958,6.252,0.025528,1.603796,173,0,419,0
syscall,mixed_rand,warm,2147483648,65536,8,1,42,2,0.211676975,2147483648,9675.119365,6.460,0.013221,1.642358,170,0,751,1
syscall,mixed_rand,cold,2147483648,65536,8,1,42,0,44.831213313,2147483648,45.682458,1368.140,0.073320,2.026836,168,0,14490,149
syscall,mixed_rand,cold,2147483648,65536,8,1,42,1,45.591996544,2147483648,44.920165,1391.357,0.064055,2.031446,169,0,14406,118
syscall,mixed_rand,cold,2147483648,65536,8,1,42,2,46.295680612,2147483648,44.237388,1412.832,0.067304,1.996832,168,0,14322,153
syscall,mixed_rand,warm,2147483648,1048576,1,1,42,0,0.446810921,2147483648,4583.594321,218.169,0.001048,0.445787,268,0,1,1
syscall,mixed_rand,warm,2147483648,1048576,1,1,42,1,0.393152166,2147483648,5209.178982,191.969,0.005192,0.387974,267,0,1,1
syscall,mixed_rand,warm,2147483648,1048576,1,1,42,2,0.374039236,2147483648,5475.361414,182.636,0.000318,0.373752,270,0,1,0
syscall,mixed_rand,cold,2147483648,1048576,1,1,42,0,13.609125469,2147483648,150.487260,6645.081,0.008358,1.663381,543,0,913,10
syscall,mixed_rand,cold,2147483648,1048576,1,1,42,1,13.578467567,2147483648,150.827035,6630.111,0.004150,1.664387,544,0,913,8
syscall,mixed_rand,cold,2147483648,1048576,1,1,42,2,13.626689197,2147483648,150.293294,6653.657,0.009494,1.656256,542,0,913,10
syscall,mixed_rand,warm,2147483648,1048576,4,1,42,0,0.183496281,2147483648,11160.989143,89.598,0.008969,0.721269,1050,0,39,2
syscall,mixed_rand,warm,2147483648,1048576,4,1,42,1,0.170705159,2147483648,11997.294118,83.352,0.004990,0.676502,1049,0,17,0
syscall,mixed_rand,warm,2147483648,1048576,4,1,42,2,0.165367172,2147483648,12384.562034,80.746,0.004943,0.654851,1051,0,29,1
syscall,mixed_rand,cold,2147483648,1048576,4,1,42,0,9.854132204,2147483648,207.831594,4811.588,0.000000,1.671501,1053,0,956,31
syscall,mixed_rand,cold,2147483648,1048576,4,1,42,1,9.693267671,2147483648,211.280661,4733.041,0.000000,1.631542,1052,0,949,27
syscall,mixed_rand,cold,2147483648,1048576,4,1,42,2,9.816044533,2147483648,208.638010,4792.990,0.012052,1.615273,1053,0,952,27
syscall,mixed_rand,warm,2147483648,1048576,8,1,42,0,0.186988759,2147483648,10952.530040,91.303,0.001075,1.476400,2096,0,122,4
syscall,mixed_rand,warm,2147483648,1048576,8,1,42,1,0.182904541,2147483648,11197.097616,89.309,0.009070,1.444737,2096,0,106,0
syscall,mixed_rand,warm,2147483648,1048576,8,1,42,2,0.190695316,2147483648,10739.645016,93.113,0.001039,1.507358,2095,0,117,0
syscall,mixed_rand,cold,2147483648,1048576,8,1,42,0,9.137186802,2147483648,224.139010,4461.517,0.000000,1.843018,2097,0,1049,50
syscall,mixed_rand,cold,2147483648,1048576,8,1,42,1,8.909200671,2147483648,229.874719,4350.196,0.003506,1.841243,2096,0,1055,51
syscall,mixed_rand,cold,2147483648,1048576,8,1,42,2,9.109491353,2147483648,224.820456,4447.994,0.023810,1.709744,2096,0,1024,43
